date,value,label,category,unit,key,as_of_date
2024-01-05,16305.98046875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-08,16649.869140625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-09,16678.69921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-10,16793.05078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-11,16820.900390625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-12,16832.919921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-16,16830.7109375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-17,16736.279296875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-18,16982.2890625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-19,17314.0,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-22,17330.380859375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-23,17404.2109375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-24,17499.30078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-25,17516.990234375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-26,17421.009765625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-29,17596.26953125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-30,17476.7109375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-01-31,17137.240234375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-01,17344.7109375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-02,17642.73046875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-05,17613.0390625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-06,17572.73046875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-07,17755.0703125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-08,17783.169921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-09,17962.41015625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-12,17882.66015625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-13,17600.419921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-14,17807.630859375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-15,17845.720703125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-16,17685.98046875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-20,17546.099609375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-21,17478.91015625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-22,18004.69921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-23,17937.609375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-26,17933.330078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-27,17971.05078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-28,17874.5,Nasdaq 100,equity,index,ndx,2024-05-20
2024-02-29,18043.849609375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-01,18302.91015625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-04,18226.48046875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-05,17897.869140625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-06,18017.5703125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-07,18297.990234375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-08,18018.44921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-11,17951.689453125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-12,18219.109375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-13,18068.470703125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-14,18014.810546875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-15,17808.25,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-18,17985.009765625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-19,18032.19921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-20,18240.109375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-21,18320.380859375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-22,18339.439453125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-25,18277.060546875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-26,18210.5390625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-27,18280.83984375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-03-28,18254.689453125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-01,18293.19921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-02,18121.779296875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-03,18160.189453125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-04,17878.779296875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-05,18108.4609375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-08,18100.189453125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-09,18169.900390625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-10,18011.66015625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-11,18307.98046875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-12,18003.490234375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-15,17706.830078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-16,17713.66015625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-17,17493.619140625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-18,17394.310546875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-19,17037.650390625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-22,17210.890625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-23,17471.470703125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-24,17526.80078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-25,17430.5,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-26,17718.30078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-29,17782.720703125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-04-30,17440.689453125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-01,17318.55078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-02,17541.5390625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-03,17890.80078125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-06,18093.5703125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-07,18091.44921875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-08,18085.009765625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-09,18113.4609375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-10,18161.1796875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-13,18198.609375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-14,18322.76953125,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-15,18596.650390625,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-16,18557.9609375,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-17,18546.23046875,Nasdaq 100,equity,index,ndx,2024-05-20
2024-05-20,18674.189453125,Nasdaq 100,equity,index,ndx,2024-05-20
