date,value,label,display_name,category,source,retrieved_at,as_of_date
2023-12-29,1.105,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-02,1.0956,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-03,1.0919,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-04,1.0953,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-05,1.0921,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-08,1.0946,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-09,1.094,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-10,1.0946,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-11,1.0987,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-12,1.0942,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-15,1.0945,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-16,1.0882,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-17,1.0877,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-18,1.0875,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-19,1.0887,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-22,1.089,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-23,1.0872,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-24,1.0905,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-25,1.0893,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-26,1.0871,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-29,1.0823,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-30,1.0846,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-01-31,1.0837,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-01,1.0814,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-02,1.0883,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-05,1.0746,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-06,1.0743,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-07,1.0776,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-08,1.0758,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-09,1.0772,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-12,1.0773,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-13,1.0793,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-14,1.0713,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-15,1.0743,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-16,1.0768,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-19,1.0776,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-20,1.0802,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-21,1.0809,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-22,1.0844,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-23,1.0834,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-26,1.0852,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-27,1.0856,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-28,1.0808,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-02-29,1.0826,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-01,1.0813,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-04,1.0846,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-05,1.0849,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-06,1.0874,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-07,1.0895,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-08,1.0932,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-11,1.0926,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-12,1.0916,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-13,1.0939,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-14,1.0925,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-15,1.0892,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-18,1.0892,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-19,1.0854,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-20,1.0844,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-21,1.0907,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-22,1.0823,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-25,1.0835,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-26,1.0855,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-27,1.0816,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-03-28,1.0811,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-02,1.0749,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-03,1.0783,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-04,1.0852,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-05,1.0841,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-08,1.0823,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-09,1.0867,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-10,1.086,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-11,1.0729,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-12,1.0652,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-15,1.0656,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-16,1.0637,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-17,1.0638,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-18,1.0679,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-19,1.0653,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-22,1.0632,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-23,1.0674,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-24,1.0686,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-25,1.072,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-26,1.0714,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-29,1.072,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-04-30,1.0718,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-02,1.0698,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-03,1.0744,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-06,1.0776,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-07,1.0766,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-08,1.0743,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-09,1.0732,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-10,1.0779,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-13,1.0795,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-14,1.0796,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-15,1.0832,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-16,1.0866,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-17,1.0844,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2024-05-20,1.0861,EURUSD,USD per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-16,0.86938,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-17,0.86895,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-18,0.8689,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-19,0.8684,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-22,0.86846,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-23,0.86993,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-24,0.86993,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-25,0.86793,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-26,0.86813,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-29,0.86805,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-30,0.86365,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-05-31,0.86405,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-01,0.85823,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-02,0.8593,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-05,0.86323,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-06,0.86103,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-07,0.8597,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-08,0.86113,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-09,0.85795,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-12,0.85678,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-13,0.8585,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-14,0.85455,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-15,0.85555,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-16,0.85428,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-19,0.85268,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-20,0.85705,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-21,0.85828,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-22,0.86115,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-23,0.85479,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-26,0.85878,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-27,0.8599,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-28,0.8642,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-29,0.864,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-06-30,0.85828,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-03,0.8598,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-04,0.85673,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-05,0.85685,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-06,0.8531,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-07,0.85298,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-10,0.85733,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-11,0.8511,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-12,0.85378,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-13,0.85553,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-14,0.8559,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-17,0.85873,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-18,0.85838,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-19,0.86918,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-20,0.8692,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-21,0.86706,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-24,0.8635,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-25,0.86148,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-26,0.85695,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-27,0.85885,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-28,0.8556,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-07-31,0.85765,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-01,0.85865,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-02,0.86038,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-03,0.86468,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-04,0.86193,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-07,0.86163,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-08,0.86158,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-09,0.8618,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-10,0.86313,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-11,0.86415,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-14,0.86215,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-15,0.85955,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-16,0.85645,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-17,0.85395,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-18,0.85493,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-21,0.85475,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-22,0.85288,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-23,0.85653,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-24,0.8565,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-25,0.85643,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-28,0.85815,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-29,0.8586,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-30,0.8592,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-08-31,0.85718,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-01,0.85538,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-04,0.8555,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-05,0.85535,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-06,0.85503,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-07,0.859,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-08,0.85735,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-11,0.8565,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-12,0.85925,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-13,0.8609,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-14,0.85995,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-15,0.85878,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-18,0.86141,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-19,0.86263,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-20,0.8653,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-21,0.86713,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-22,0.86795,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-25,0.86965,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-26,0.8702,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-27,0.8681,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-28,0.86333,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-09-29,0.86458,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-02,0.86628,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-03,0.86775,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-04,0.86588,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-05,0.86605,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-06,0.8651,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-09,0.8652,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-10,0.8639,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-11,0.86265,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-12,0.8626,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-13,0.86415,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-16,0.86545,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-17,0.8682,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-18,0.8661,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-19,0.87098,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-20,0.87213,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-23,0.87153,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-24,0.87025,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-25,0.8724,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-26,0.8717,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-27,0.87023,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-30,0.87345,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-10-31,0.87366,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-01,0.86945,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-02,0.87305,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-03,0.86983,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-06,0.8664,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-07,0.86855,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-08,0.87015,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-09,0.87205,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-10,0.87435,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-13,0.87155,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-14,0.8723,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-15,0.87188,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-16,0.8752,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-17,0.87395,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-20,0.8763,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-21,0.87326,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-22,0.8703,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-23,0.8694,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-24,0.86818,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-27,0.86671,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-28,0.8682,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-29,0.86525,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-11-30,0.86368,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-01,0.86045,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-04,0.8579,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
2023-12-05,0.85723,GBPEUR,GBP per EUR,fx,ECB,2026-09-21T08:32:30+00:00,2024-05-20
